"ConditionName","ConditionSNOMED","PathogenName","PathogenTaxonID","Fatalities","CountryName","CountryISO","Admin1Name","Admin1ISO","Admin2Name","CityName","PeriodStartDate","PeriodEndDate","PartOfCumulativeCountSeries","AgeRange","Subpopulation","PlaceOfAcquisition","DiagnosisCertainty","SourceName","CountValue"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2005-01-02","2005-10-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2005-01-02","2005-10-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2005-01-02","2005-10-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2005-01-02","2005-11-12","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2005-01-02","2005-11-19","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2005-01-02","2005-11-26","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2005-01-02","2005-12-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2005-01-02","2005-12-10","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2005-01-02","2005-12-17","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2005-01-02","2005-12-24","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2005-01-02","2005-12-31","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-08-19","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-08-26","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-09-02","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-09-09","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-09-16","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-09-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-09-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-10-07","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-10-14","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-10-21","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-10-28","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-11-04","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-11-11","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-11-18","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-11-25","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-12-02","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-12-09","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-12-16","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-12-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-01-01","2006-12-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-12-31","2007-08-25","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-12-31","2007-09-01","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-12-31","2007-09-08","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-12-31","2007-09-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-12-31","2007-09-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-12-31","2007-09-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-12-31","2007-10-06","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-12-31","2007-10-13","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-12-31","2007-10-20","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-12-31","2007-10-27","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-12-31","2007-11-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-12-31","2007-11-10","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-12-31","2007-11-17","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-12-31","2007-11-24","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-12-31","2007-12-01","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-12-31","2007-12-08","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-12-31","2007-12-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-12-31","2007-12-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2006-12-31","2007-12-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2007-12-30","2008-07-19","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","CONNECTICUT","US-CT","NA","NA","2007-12-30","2008-07-26","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
